season,holiday,workingday,weather,temp,humidity,windspeed,count,hour,weekday
4,1,0,1,14.76,57,7.0015,146.0,10,3
4,1,0,1,17.22,41,6.0032,323.0,11,3
4,1,0,1,13.94,61,6.0032,84.0,21,3
4,0,1,1,11.48,81,6.0032,16.0,01,4
4,0,1,1,10.66,75,6.0032,17.0,02,4
4,0,1,1,9.84,75,7.0015,11.0,04,4
4,0,1,1,9.84,87,6.0032,679.0,08,4
4,0,1,1,11.48,75,7.0015,367.0,09,4
4,0,1,1,13.94,61,11.0014,199.0,10,4
4,0,1,1,16.4,50,12.998,169.0,11,4
4,0,1,1,18.04,38,16.9979,300.0,12,4
4,0,1,1,18.86,38,19.0012,300.0,13,4
4,0,1,1,20.5,36,16.9979,538.0,14,4
4,0,1,1,19.68,41,16.9979,271.0,15,4
4,0,1,2,19.68,41,7.0015,277.0,16,4
4,0,1,2,19.68,39,6.0032,234.0,17,4
4,0,1,2,18.86,47,11.0014,453.0,19,4
4,0,1,1,18.86,41,6.0032,309.0,20,4
4,0,1,1,18.86,47,16.9979,207.0,21,4
4,0,1,1,18.04,33,35.0008,144.0,22,4
4,0,1,1,17.22,38,30.0026,114.0,23,4
4,0,0,1,16.4,37,27.9993,112.0,00,5
4,0,0,1,13.94,42,32.9975,90.0,01,5
4,0,0,1,13.12,39,40.9973,32.0,02,5
4,0,0,1,11.48,41,23.9994,16.0,03,5
4,0,0,1,10.66,41,30.0026,9.0,04,5
4,0,0,1,10.66,41,22.0028,9.0,05,5
4,0,0,1,9.84,44,19.0012,18.0,06,5
4,0,0,2,10.66,41,22.0028,35.0,07,5
4,0,0,2,10.66,44,31.0009,143.0,08,5
4,0,0,2,10.66,41,30.0026,101.0,09,5
4,0,0,2,10.66,44,19.9995,182.0,10,5
4,0,0,2,11.48,41,19.9995,210.0,11,5
4,0,0,2,12.3,36,40.9973,243.0,12,5
4,0,0,1,13.12,36,22.0028,242.0,13,5
4,0,0,1,13.12,33,31.0009,242.0,14,5
4,0,0,1,12.3,36,31.0009,243.0,15,5
4,0,0,1,11.48,38,30.0026,207.0,16,5
4,0,0,1,10.66,41,26.0027,186.0,17,5
4,0,0,1,10.66,38,26.0027,186.0,18,5
4,0,0,1,10.66,41,16.9979,155.0,19,5
4,0,0,1,9.84,44,19.0012,125.0,20,5
4,0,0,1,9.84,44,12.998,117.0,21,5
4,0,0,1,9.84,44,16.9979,96.0,22,5
4,0,0,1,9.84,44,12.998,59.0,23,5
4,0,0,1,9.02,47,16.9979,36.0,00,6
4,0,0,1,9.02,44,12.998,63.0,01,6
4,0,0,1,9.02,44,23.9994,32.0,02,6
4,0,0,2,9.02,47,11.0014,10.0,05,6
4,0,0,2,9.02,47,7.0015,4.0,06,6
4,0,0,2,9.02,51,7.0015,13.0,07,6
4,0,0,2,9.02,51,12.998,175.0,08,6
4,0,0,2,9.84,48,15.0013,108.0,09,6
4,0,0,1,9.84,48,16.9979,130.0,10,6
4,0,0,2,10.66,41,15.0013,210.0,11,6
4,0,0,2,10.66,41,15.0013,245.0,12,6
4,0,0,2,10.66,41,11.0014,245.0,13,6
4,0,0,2,12.3,42,16.9979,245.0,14,6
4,0,0,1,12.3,42,16.9979,220.0,15,6
4,0,0,1,12.3,39,15.0013,207.0,16,6
4,0,0,1,11.48,41,11.0014,137.0,17,6
4,0,0,1,10.66,44,11.0014,164.0,18,6
4,0,0,1,9.02,69,6.0032,36.0,23,6
4,0,1,1,9.02,69,11.0014,40.0,05,0
4,0,1,1,11.48,56,6.0032,292.0,09,0
4,0,1,1,16.4,37,19.9995,252.0,11,0
4,0,1,1,17.22,35,7.0015,197.0,12,0
4,0,1,1,17.22,35,7.0015,197.0,13,0
4,0,1,1,17.22,35,6.0032,197.0,15,0
4,0,1,1,14.76,50,11.0014,355.0,18,0
4,0,1,2,13.12,66,7.0015,75.0,23,0
4,0,1,2,13.12,66,6.0032,32.0,00,1
4,0,1,2,13.12,70,8.9981,10.0,01,1
4,0,1,2,13.12,70,11.0014,2.0,02,1
4,0,1,3,13.12,70,8.9981,4.0,03,1
4,0,1,3,12.3,81,12.998,5.0,04,1
4,0,1,2,12.3,81,15.0013,19.0,05,1
4,0,1,2,12.3,81,11.0014,85.0,06,1
4,0,1,3,12.3,81,8.9981,108.0,07,1
4,0,1,3,13.12,81,11.0014,212.0,08,1
4,0,1,2,13.12,81,8.9981,175.0,09,1
4,0,1,3,13.12,81,12.998,88.0,10,1
4,0,1,3,12.3,87,19.9995,97.0,11,1
4,0,1,3,11.48,87,26.0027,97.0,12,1
4,0,1,3,11.48,87,16.9979,97.0,13,1
4,0,1,3,11.48,87,23.9994,65.0,14,1
4,0,1,2,12.3,75,19.9995,63.0,15,1
4,0,1,2,12.3,75,19.9995,274.0,16,1
4,0,1,2,12.3,75,26.0027,274.0,17,1
4,0,1,1,10.66,81,23.9994,274.0,18,1
4,0,1,1,10.66,73,19.9995,320.0,19,1
4,0,1,1,10.66,75,22.0028,229.0,20,1
4,0,1,1,9.84,81,19.0012,188.0,21,1
4,0,1,1,9.84,81,11.0014,72.0,22,1
4,0,1,2,10.66,81,16.9979,41.0,23,1
4,0,1,2,10.66,75,16.9979,35.0,00,2
4,0,1,2,10.66,75,15.0013,9.0,01,2
4,0,1,2,10.66,75,15.0013,3.0,02,2
4,0,1,2,10.66,70,15.0013,5.0,03,2
4,0,1,2,10.66,70,12.998,5.0,04,2
4,0,1,2,10.66,70,8.9981,28.0,05,2
4,0,1,2,10.66,65,15.0013,129.0,06,2
4,0,1,2,10.66,56,12.998,370.0,07,2
4,0,1,1,9.84,60,19.0012,692.0,08,2
4,0,1,1,11.48,52,12.998,277.0,09,2
4,0,1,1,12.3,49,7.0015,165.0,10,2
4,0,1,1,13.12,45,11.0014,190.0,11,2
4,0,1,1,13.94,42,26.0027,233.0,12,2
4,0,1,1,13.94,42,12.998,239.0,13,2
4,0,1,1,14.76,40,19.9995,241.0,14,2
4,0,1,1,14.76,32,22.0028,241.0,15,2
4,0,1,1,14.76,29,16.9979,239.0,16,2
4,0,1,1,13.94,31,8.9981,379.0,17,2
4,0,1,1,13.12,33,19.0012,308.0,18,2
4,0,1,1,13.12,36,11.0014,349.0,19,2
4,0,1,1,13.12,36,8.9981,176.0,20,2
4,0,1,1,12.3,39,11.0014,117.0,21,2
4,0,1,1,11.48,45,11.0014,105.0,22,2
4,0,1,1,10.66,48,8.9981,75.0,23,2
4,0,1,1,9.84,56,6.0032,61.0,00,3
4,0,1,1,9.02,64,6.0032,11.0,01,3
4,0,1,1,8.2,75,6.0032,4.0,04,3
4,0,1,1,8.2,69,7.0015,401.0,08,3
4,0,1,1,11.48,65,6.0032,154.0,10,3
4,0,1,1,14.76,37,15.0013,190.0,11,3
4,0,1,1,14.76,40,11.0014,243.0,12,3
4,0,1,1,15.58,32,8.9981,292.0,13,3
4,0,1,1,14.76,43,15.0013,149.0,14,3
4,0,1,1,14.76,43,19.0012,138.0,15,3
4,0,1,1,14.76,40,15.0013,407.0,16,3
4,0,1,1,13.94,39,12.998,379.0,17,3
4,0,1,1,13.12,49,11.0014,568.0,18,3
4,0,1,1,12.3,52,12.998,397.0,19,3
4,0,1,1,12.3,52,11.0014,153.0,20,3
4,0,1,1,10.66,65,8.9981,225.0,21,3
4,0,1,1,10.66,70,6.0032,81.0,22,3
4,0,1,1,10.66,70,11.0014,35.0,00,4
4,0,1,1,9.84,70,6.0032,27.0,01,4
4,0,1,2,9.02,80,6.0032,403.0,08,4
4,0,1,1,9.84,75,6.0032,367.0,09,4
4,0,1,2,13.94,53,6.0032,199.0,11,4
4,0,1,2,16.4,40,11.0014,279.0,13,4
4,0,1,2,16.4,40,7.0015,279.0,14,4
4,0,1,2,17.22,38,7.0015,268.0,15,4
4,0,1,1,16.4,43,8.9981,422.0,16,4
4,0,1,1,14.76,50,12.998,581.0,17,4
4,0,1,1,12.3,75,6.0032,140.0,21,4
4,0,1,2,12.3,75,6.0032,134.0,23,4
4,0,1,1,13.12,61,8.9981,42.0,00,3
4,0,1,2,12.3,70,6.0032,4.0,03,3
4,0,1,2,12.3,70,6.0032,7.0,04,3
4,0,1,2,12.3,70,7.0015,25.0,05,3
4,0,1,2,13.94,57,15.0013,82.0,11,3
4,0,1,2,14.76,53,11.0014,214.0,12,3
4,0,1,2,14.76,57,12.998,214.0,13,3
4,0,1,2,14.76,53,12.998,214.0,14,3
4,0,1,2,13.94,57,12.998,214.0,15,3
4,0,1,2,13.94,53,22.0028,343.0,16,3
4,0,1,2,13.94,66,12.998,363.0,17,3
4,0,1,2,13.94,71,12.998,391.0,18,3
4,0,1,3,13.94,71,16.9979,34.0,19,3
4,0,1,3,13.94,76,11.0014,27.0,20,3
4,0,1,3,13.94,76,11.0014,57.0,21,3
4,0,1,3,13.94,87,12.998,57.0,22,3
4,0,1,3,16.4,82,19.9995,17.0,23,3
1,0,1,3,17.22,88,19.9995,58.0,00,4
1,0,1,3,18.04,88,26.0027,27.0,01,4
1,0,1,3,18.86,94,26.0027,12.0,02,4
1,0,1,3,18.86,94,26.0027,8.0,03,4
1,0,1,2,14.76,71,32.9975,2.0,04,4
1,0,1,2,13.94,76,27.9993,11.0,05,4
1,0,1,2,13.94,57,39.0007,86.0,06,4
1,0,1,2,13.12,57,12.998,289.0,07,4
1,0,1,2,13.12,57,19.0012,625.0,08,4
1,0,1,2,13.12,45,36.9974,288.0,09,4
1,0,1,1,13.12,42,31.0009,160.0,10,4
1,0,1,2,13.12,42,27.9993,160.0,11,4
1,0,1,2,13.12,39,23.9994,160.0,12,4
1,0,1,2,13.12,39,27.9993,155.0,13,4
1,0,1,2,13.12,39,30.0026,88.0,14,4
1,0,1,2,12.3,42,26.0027,63.0,15,4
1,0,1,2,12.3,39,22.0028,234.0,16,4
1,0,1,2,10.66,56,22.0028,194.0,17,4
1,0,1,2,10.66,56,19.9995,188.0,18,4
1,0,1,1,11.48,45,19.9995,235.0,19,4
1,0,1,1,11.48,41,16.9979,78.0,20,4
1,0,1,1,10.66,41,27.9993,122.0,21,4
1,0,1,1,10.66,44,19.9995,108.0,22,4
1,0,1,1,10.66,44,19.0012,45.0,23,4
1,0,0,1,10.66,44,39.0007,30.0,00,5
1,0,0,1,10.66,44,30.0026,32.0,01,5
1,0,0,1,10.66,44,35.0008,43.0,02,5
1,0,0,1,10.66,48,30.0026,17.0,03,5
1,0,0,1,10.66,48,12.998,2.0,04,5
1,0,0,1,10.66,48,27.9993,3.0,05,5
1,0,0,1,10.66,44,27.9993,7.0,06,5
1,0,0,1,10.66,44,27.9993,24.0,07,5
1,0,0,1,10.66,44,40.9973,124.0,08,5
1,0,0,1,10.66,48,26.0027,124.0,09,5
1,0,0,1,10.66,48,22.0028,193.0,10,5
1,0,0,1,11.48,41,23.9994,257.0,11,5
1,0,0,1,12.3,36,43.9989,121.0,12,5
1,0,0,1,13.12,36,30.0026,136.0,13,5
1,0,0,1,13.12,36,31.0009,119.0,14,5
1,0,0,1,13.12,33,39.0007,330.0,15,5
1,0,0,1,12.3,39,30.0026,84.0,16,5
1,0,0,1,11.48,41,19.9995,84.0,17,5
1,0,0,1,10.66,44,31.0009,65.0,18,5
1,0,0,1,9.84,48,23.9994,99.0,19,5
1,0,0,1,9.84,48,11.0014,103.0,20,5
1,0,0,1,9.02,51,19.0012,44.0,21,5
1,0,0,1,9.02,51,19.0012,42.0,22,5
1,0,0,1,9.02,51,12.998,33.0,23,5
1,0,0,1,9.02,47,19.0012,62.0,00,6
1,0,0,1,9.02,47,12.998,62.0,01,6
1,0,0,1,8.2,51,11.0014,39.0,02,6
1,0,0,1,8.2,51,8.9981,20.0,03,6
1,0,0,1,8.2,47,8.9981,4.0,04,6
1,0,0,1,6.56,64,6.0032,12.0,06,6
1,0,0,1,6.56,64,6.0032,9.0,07,6
1,0,0,1,5.74,69,7.0015,24.0,08,6
1,0,0,1,8.2,59,7.0015,139.0,09,6
1,0,0,1,9.02,64,12.998,48.0,10,6
1,0,0,1,9.84,52,12.998,33.0,11,6
1,0,0,1,12.3,42,12.998,257.0,12,6
1,0,0,1,13.12,39,15.0013,130.0,13,6
1,0,0,1,13.94,31,19.9995,121.0,14,6
1,0,0,1,13.94,34,8.9981,183.0,15,6
1,0,0,1,13.94,34,12.998,213.0,16,6
1,0,0,1,13.12,49,12.998,158.0,17,6
1,0,0,1,12.3,45,11.0014,182.0,18,6
1,0,0,1,9.84,60,7.0015,106.0,22,6
1,0,1,1,7.38,80,8.9981,23.0,05,0
1,0,1,2,9.84,65,7.0015,254.0,09,0
1,0,1,2,10.66,60,11.0014,104.0,11,0
1,0,1,2,11.48,56,6.0032,89.0,12,0
1,0,1,3,9.84,81,7.0015,56.0,13,0
1,0,1,3,9.84,87,7.0015,65.0,14,0
1,0,1,3,9.84,87,15.0013,65.0,15,0
1,0,1,3,9.84,87,15.0013,65.0,16,0
1,0,1,3,9.84,93,11.0014,96.0,17,0
1,0,1,3,9.84,93,7.0015,96.0,18,0
1,0,1,2,9.84,93,8.9981,111.0,19,0
1,0,1,3,9.84,93,8.9981,33.0,20,0
1,0,1,3,9.84,93,6.0032,38.0,21,0
1,1,0,3,9.84,93,6.0032,62.0,00,1
1,1,0,2,10.66,87,11.0014,46.0,01,1
1,1,0,2,10.66,87,11.0014,18.0,02,1
1,1,0,2,9.84,87,6.0032,5.0,04,1
1,1,0,2,9.02,93,8.9981,8.0,05,1
1,1,0,2,9.02,93,8.9981,6.0,06,1
1,1,0,2,9.02,93,11.0014,4.0,07,1
1,1,0,1,12.3,75,6.0032,287.0,11,1
1,1,0,1,13.12,76,6.0032,301.0,12,1
1,1,0,1,16.4,50,22.0028,179.0,13,1
1,1,0,1,15.58,46,19.9995,89.0,14,1
1,1,0,1,14.76,50,16.9979,158.0,15,1
1,1,0,2,14.76,50,16.9979,119.0,16,1
1,1,0,2,13.12,57,16.9979,218.0,17,1
1,1,0,2,13.12,66,16.9979,189.0,18,1
1,1,0,2,13.12,66,15.0013,129.0,19,1
1,1,0,2,13.12,66,19.0012,89.0,20,1
1,1,0,2,12.3,65,12.998,27.0,21,1
1,1,0,2,12.3,70,11.0014,27.0,22,1
1,1,0,2,11.48,65,16.9979,55.0,23,1
1,0,1,2,11.48,65,16.9979,29.0,00,2
1,0,1,2,10.66,65,19.9995,3.0,01,2
1,0,1,2,10.66,65,19.9995,2.0,02,2
1,0,1,2,9.84,70,23.9994,2.0,03,2
1,0,1,1,9.02,69,23.9994,2.0,04,2
1,0,1,2,9.02,69,19.0012,6.0,05,2
1,0,1,2,9.02,69,15.0013,36.0,06,2
1,0,1,3,8.2,86,22.0028,50.0,07,2
1,0,1,3,8.2,86,22.0028,156.0,08,2
1,0,1,3,8.2,86,22.0028,125.0,09,2
1,0,1,3,8.2,86,19.9995,4.0,10,2
1,0,1,3,8.2,86,31.0009,4.0,11,2
1,0,1,3,9.02,87,22.0028,4.0,12,2
1,0,1,3,9.02,87,22.0028,4.0,13,2
1,0,1,3,9.02,93,16.9979,23.0,14,2
1,0,1,3,10.66,87,23.9994,56.0,15,2
1,0,1,3,10.66,87,23.9994,119.0,16,2
1,0,1,3,10.66,93,23.9994,41.0,17,2
1,0,1,3,11.48,93,19.9995,32.0,18,2
1,0,1,3,12.3,87,12.998,360.0,19,2
1,0,1,3,13.12,93,16.9979,63.0,20,2
1,0,1,2,12.3,87,19.9995,63.0,21,2
1,0,1,3,9.84,93,30.0026,130.0,22,2
1,0,1,3,10.66,87,19.9995,10.0,23,2
1,0,1,3,10.66,87,19.9995,13.0,00,3
1,0,1,3,9.84,93,30.0026,2.0,01,3
1,0,1,2,9.84,87,30.0026,5.0,02,3
1,0,1,2,9.84,87,15.0013,2.0,03,3
1,0,1,2,9.84,87,22.0028,2.0,04,3
1,0,1,1,9.84,75,11.0014,12.0,05,3
1,0,1,1,9.84,70,32.9975,40.0,06,3
1,0,1,1,9.84,70,15.0013,268.0,07,3
1,0,1,1,10.66,65,23.9994,207.0,08,3
1,0,1,1,10.66,60,32.9975,203.0,09,3
1,0,1,1,11.48,56,35.0008,85.0,10,3
1,0,1,2,11.48,56,30.0026,120.0,11,3
1,0,1,1,12.3,49,31.0009,121.0,12,3
1,0,1,1,12.3,49,31.0009,121.0,13,3
1,0,1,2,10.66,56,35.0008,145.0,14,3
1,0,1,2,10.66,56,30.0026,145.0,15,3
1,0,1,2,10.66,52,19.0012,113.0,16,3
1,0,1,2,10.66,52,19.0012,194.0,17,3
1,0,1,2,9.84,60,16.9979,140.0,18,3
1,0,1,1,9.84,60,19.0012,97.0,19,3
1,0,1,1,9.84,60,11.0014,70.0,20,3
1,0,1,2,9.84,60,16.9979,166.0,21,3
1,0,1,2,9.84,60,19.0012,108.0,22,3
1,0,1,2,9.84,60,16.9979,61.0,23,3
1,0,1,2,9.84,60,11.0014,44.0,00,4
1,0,1,1,9.84,60,12.998,8.0,01,4
1,0,1,1,9.84,60,16.9979,6.0,02,4
1,0,1,2,9.84,60,11.0014,2.0,03,4
1,0,1,2,9.84,60,7.0015,2.0,04,4
1,0,1,2,9.84,60,6.0032,18.0,05,4
1,0,1,1,9.02,64,19.0012,77.0,06,4
1,0,1,1,9.02,64,11.0014,85.0,07,4
1,0,1,2,9.84,60,8.9981,448.0,08,4
1,0,1,2,9.84,60,19.0012,135.0,09,4
1,0,1,2,10.66,56,16.9979,79.0,10,4
1,0,1,2,11.48,52,15.0013,83.0,11,4
1,0,1,2,12.3,49,8.9981,82.0,12,4
1,0,1,2,12.3,49,8.9981,82.0,13,4
1,0,1,2,12.3,49,8.9981,82.0,14,4
1,0,1,1,12.3,49,8.9981,100.0,16,4
1,0,1,1,9.84,60,8.9981,173.0,17,4
1,0,1,1,9.84,60,8.9981,164.0,18,4
1,0,1,2,9.84,65,12.998,104.0,19,4
1,0,1,2,9.84,65,7.0015,72.0,20,4
1,0,1,2,9.84,70,8.9981,99.0,21,4
1,0,1,2,9.84,70,6.0032,99.0,22,4
1,0,1,2,9.84,65,6.0032,66.0,23,4
1,0,0,2,9.84,75,6.0032,41.0,01,5
1,0,0,2,9.84,75,6.0032,7.0,04,5
1,0,0,2,9.84,75,6.0032,2.0,05,5
1,0,0,2,10.66,70,7.0015,8.0,06,5
1,0,0,2,10.66,70,8.9981,25.0,07,5
1,0,0,3,10.66,81,8.9981,185.0,10,5
1,0,0,3,8.2,93,6.0032,167.0,11,5
1,0,0,2,9.84,87,6.0032,184.0,14,5
1,0,0,1,12.3,75,7.0015,84.0,16,5
1,0,0,1,10.66,79,7.0015,84.0,17,5
1,0,0,1,12.3,70,12.998,85.0,18,5
1,0,0,2,12.3,61,16.9979,70.0,19,5
1,0,0,2,12.3,56,36.9974,70.0,20,5
1,0,0,2,11.48,56,32.9975,34.0,21,5
1,0,0,2,10.66,60,31.0009,44.0,22,5
1,0,0,2,10.66,60,11.0014,40.0,00,6
1,0,0,2,10.66,56,27.9993,45.0,01,6
1,0,0,2,10.66,56,19.0012,28.0,02,6
1,0,0,2,10.66,56,27.9993,26.0,03,6
1,0,0,2,10.66,56,15.0013,2.0,04,6
1,0,0,2,10.66,48,19.9995,3.0,05,6
1,0,0,2,9.84,52,27.9993,6.0,06,6
1,0,0,1,9.84,56,23.9994,4.0,07,6
1,0,0,1,9.84,52,31.0009,19.0,08,6
1,0,0,1,9.84,52,26.0027,80.0,09,6
1,0,0,1,10.66,41,39.0007,224.0,10,6
1,0,0,1,10.66,41,27.9993,257.0,11,6
1,0,0,1,11.48,36,39.0007,92.0,12,6
1,0,0,1,12.3,36,43.9989,136.0,13,6
1,0,0,1,12.3,36,31.0009,119.0,14,6
1,0,0,1,11.48,38,22.0028,102.0,15,6
1,0,0,1,11.48,38,27.9993,300.0,16,6
1,0,0,1,10.66,41,22.0028,213.0,17,6
1,0,0,2,9.84,44,19.9995,144.0,18,6
1,0,0,1,9.02,47,22.0028,99.0,20,6
1,0,0,1,8.2,51,11.0014,29.0,21,6
1,0,0,1,8.2,55,12.998,37.0,22,6
1,0,0,1,8.2,51,15.0013,33.0,23,6
1,0,1,1,7.38,55,12.998,6.0,00,0
1,0,1,1,7.38,55,12.998,7.0,01,0
1,0,1,1,6.56,59,11.0014,5.0,02,0
1,0,1,1,6.56,59,7.0015,2.0,03,0
1,0,1,1,5.74,69,7.0015,2.0,04,0
1,0,1,1,6.56,64,12.998,4.0,05,0
1,0,1,1,6.56,64,11.0014,86.0,06,0
1,0,1,1,6.56,64,8.9981,129.0,07,0
1,0,1,1,5.74,69,8.9981,445.0,08,0
1,0,1,2,7.38,64,7.0015,278.0,09,0
1,0,1,2,8.2,69,8.9981,31.0,10,0
1,0,1,2,9.02,60,12.998,31.0,11,0
1,0,1,2,9.84,56,12.998,98.0,12,0
1,0,1,2,10.66,44,11.0014,81.0,13,0
1,0,1,2,11.48,45,15.0013,138.0,14,0
1,0,1,2,11.48,45,8.9981,127.0,15,0
1,0,1,2,10.66,48,12.998,87.0,16,0
1,0,1,2,10.66,48,6.0032,206.0,17,0
1,0,1,2,10.66,48,8.9981,176.0,18,0
1,0,1,2,10.66,60,11.0014,120.0,19,0
1,0,1,2,10.66,60,11.0014,88.0,20,0
1,0,1,1,10.66,60,11.0014,155.0,21,0
1,0,1,1,10.66,56,8.9981,103.0,22,0
1,0,1,1,10.66,65,8.9981,47.0,23,0
1,0,1,1,10.66,56,14.476992069832741,5.0,01,3
1,0,1,1,10.66,56,14.476992069832741,2.0,02,3
1,0,1,2,12.3,42,19.539618709057965,119.0,12,3
1,0,0,1,3.28,35,16.847787119202305,125.0,13,5
1,0,0,1,4.92,28,21.139940418773513,125.0,15,5
1,0,0,1,4.92,28,20.99426943389607,56.0,17,5
1,0,0,1,2.46,49,16.195764654054614,34.0,22,5
1,0,1,1,0.82,48,12.788733332783721,95.0,07,0
1,0,1,1,1.64,49,13.050100387883223,316.0,08,0
1,0,1,1,2.46,41,13.018679627338248,206.0,09,0
1,0,1,1,4.1,42,20.092184623226128,36.0,10,0
1,0,1,2,12.3,45,17.96117164487728,131.0,14,1
1,0,1,2,13.12,42,19.268785249193446,79.0,15,1
1,0,1,2,13.12,42,19.268785249193446,211.0,16,1
1,0,1,1,12.3,45,18.426810415211513,225.0,17,1
1,0,1,3,9.02,80,16.3656307612584,23.0,14,4
1,0,1,2,8.2,86,11.999432938562979,53.0,15,4
1,0,1,1,9.02,80,12.413164082880826,53.0,16,4
1,0,0,1,9.84,60,14.55482497471228,72.0,17,5
1,0,0,1,5.74,80,9.34626369704966,31.0,01,6
1,0,0,1,6.56,80,9.34626369704966,16.0,02,6
1,0,0,1,5.74,93,8.550392786555127,26.0,03,6
1,0,0,1,5.74,93,8.550392786555127,10.0,04,6
1,0,0,1,5.74,86,8.65934156282399,6.0,05,6
1,0,0,1,5.74,86,9.232477593390092,17.0,07,6
1,0,0,2,5.74,86,10.572794419786625,103.0,08,6
1,0,0,2,6.56,80,11.830892085781532,39.0,09,6
1,0,0,2,7.38,80,11.947124010070603,62.0,10,6
1,0,0,1,9.02,75,12.46487926025587,93.0,11,6
1,0,0,1,12.3,56,16.3988876328341,183.0,15,6
1,0,0,1,12.3,56,16.3988876328341,297.0,16,6
1,0,1,2,6.56,59,13.859384981983537,85.0,13,0
1,0,0,1,13.94,29,20.845219592058946,358.0,13,6
1,0,0,2,13.94,42,17.644104704076007,42.0,20,6
1,0,0,2,13.12,53,15.085914773128582,27.0,21,6
1,1,0,2,13.94,36,20.382664050150566,5.0,05,0
1,0,1,1,6.56,69,12.431501771126785,72.0,10,1
1,0,1,1,6.56,64,12.431501771126785,91.0,11,1
1,0,1,1,8.2,40,19.849661668268475,46.0,10,2
1,0,1,1,13.94,25,18.522491290312036,99.0,16,2
1,0,1,1,12.3,33,19.617249272202663,102.0,19,2
1,0,1,1,9.84,48,15.945049829943974,121.0,21,2
1,0,1,1,9.84,48,15.945049829943974,108.0,22,2
1,0,1,3,13.12,93,13.917317595860704,4.0,00,4
1,0,1,2,13.12,100,12.082658774377396,19.0,01,4
1,0,1,2,13.12,100,12.082658774377396,13.0,02,4
1,0,0,1,9.02,60,12.853039779697006,10.0,06,5
1,0,0,2,9.84,60,13.930247966058012,57.0,08,5
1,0,0,1,12.3,45,18.58908476303545,257.0,11,5
1,0,0,1,9.84,87,10.210632655941094,11.0,06,6
1,0,0,1,10.66,87,11.72152785694276,15.0,08,6
1,0,0,1,17.22,47,19.380747978819436,223.0,13,6
1,0,1,2,13.94,93,11.351140554756043,4.0,05,0
1,0,0,2,13.12,45,18.059688597876857,106.0,10,6
1,0,0,1,15.58,34,20.98642243862767,155.0,13,6
1,0,0,1,16.4,30,20.945398869277422,162.0,14,6
1,0,0,1,17.22,32,21.72727753517628,279.0,16,6
2,0,1,3,13.12,90,15.969744193008035,10.0,23,2
2,0,1,1,10.66,48,17.672190085285642,98.0,10,4
2,0,0,1,13.94,34,18.905979794863104,213.0,16,6
2,0,1,2,10.66,25,17.85398110783041,141.0,12,0
2,0,1,1,13.94,42,16.249361261993414,90.0,21,1
2,0,1,1,13.94,49,15.222372231090283,47.0,22,1
2,0,1,2,13.12,57,13.73267393424612,284.0,00,2
2,0,1,1,13.12,39,18.757071573114786,13.0,01,2
2,0,1,2,13.12,57,13.73267393424612,7.0,02,2
2,0,1,2,13.12,49,17.02087101752074,4.0,03,2
2,0,1,2,13.12,57,13.911668463096278,3.0,04,2
2,0,1,1,17.22,94,10.943928804161375,3.0,03,2
2,0,1,1,18.04,94,11.575110399095244,258.0,07,2
2,0,0,3,13.94,100,14.146994791355585,6.0,04,5
2,0,0,3,13.94,100,14.146994791355585,6.0,05,5
2,0,0,2,20.5,100,10.842150824103904,7.0,06,6
2,0,0,2,20.5,100,11.109328769944703,43.0,07,6
2,0,1,3,21.32,100,12.500603315222952,53.0,00,0
2,0,1,2,21.32,100,10.707110751884363,10.0,04,0
2,0,1,2,18.86,100,12.328138739691514,14.0,05,0
2,0,1,2,20.5,100,10.842150824103904,58.0,06,0
2,0,1,1,18.86,100,11.389917501542845,9.0,01,4
2,0,1,1,18.04,100,11.200863872501657,6.0,03,4
2,0,1,1,22.14,68,14.050258614031357,455.0,08,4
2,0,1,1,25.42,53,16.71420061111863,564.0,17,4
2,0,1,1,22.14,73,12.794010159026127,155.0,22,4
2,0,0,1,21.32,72,12.349411027241548,40.0,01,5
2,0,0,1,27.06,50,16.392901920292594,464.0,12,5
2,0,0,1,28.7,45,16.357027953094914,553.0,13,5
2,0,0,1,29.52,42,17.044322261618625,629.0,14,5
2,0,0,1,25.42,61,13.429447290065086,315.0,20,5
2,0,0,1,20.5,100,9.852738562871972,8.0,04,6
2,0,1,2,22.14,94,11.939559107421761,10.0,04,0
2,0,1,2,22.14,94,11.939559107421761,39.0,05,0
2,0,1,2,22.14,100,10.842150824103904,58.0,06,0
2,0,1,2,22.96,94,11.572812894952943,7.0,02,2
2,0,1,1,24.6,88,10.251485175443,4.0,04,3
2,1,0,2,26.24,94,11.454247687625102,73.0,07,0
2,1,0,1,33.62,52,16.46173690435058,252.0,11,0
2,1,0,1,36.08,39,16.35843323674145,264.0,14,0
2,1,0,1,31.16,58,13.512942450551115,395.0,20,0
2,0,1,2,26.24,94,10.952551201958352,7.0,03,1
2,0,1,1,35.26,47,14.507724975015254,112.0,11,1
2,0,1,1,36.9,37,16.3476520173964,146.0,14,1
2,0,1,3,26.24,89,14.563169049216736,5.0,03,0
2,0,1,1,28.7,54,16.22459763225863,682.0,17,0
3,0,1,2,24.6,94,10.25638985452367,516.0,07,1
3,0,1,1,27.06,78,10.280023842092495,3.0,02,2
3,0,1,1,26.24,83,10.083245228517033,8.0,04,2
3,0,1,1,26.24,89,9.727300611741985,42.0,05,2
3,0,1,1,27.06,83,10.362533502301035,184.0,06,2
